field_1,Name,Hanzi,Polity,location,Latitude,Longitude,field_8,field_9,field_10
,Yangling,??,Zheng,"NW of Xuchang Co ???, Henan",34.1259599,113.82272,Xiang 10.11,,
,Yangqiao,??,Lu/Qi,"NW of Tai’an Co ???, Shandong",35.808738,117.623943,"Cheng 2.6, 2.8",,
,Yangqiu . . .,??,Chu,Unk,40.7011879,-99.1014292,Wen 16.4.,,
,Yangxue,??,Wei,"E of Baihe Co ???, Shaanxi",32.80651,110.11808,Wen 11.1,,
,Yangzhou,??,Lu/Qi,"N area of Dongping Co ???, Shandong",35.92246,116.43753,"Xiang 31.2; Zhao 25.5(C), 25.6; Ding 8.1, 8.5.",,
,Yanling .,??,,"Dom. Near Changzhou City ???, Jiangsu.",31.8107199,119.97365,Xiang 31.9,,
,Yanling,?? (1),Ju,"In Linshu Co ???, Shandong",34.9198499,118.65063,Wen 7.7,,
,Yao . .,?,Zhou,"In Xin’an Co ???, Henan.",34.82874,112.1111,Zhao 22.5,,
,Yao,?,Cao,"SW of Juancheng Co ???, Shandong",35.54971,115.59926,"Xi 8.1(C), 8.1, 31.1; Ding 14.8(C), 14.7",,
,Yao,?,Jin,"NW of Luoning Co ???, Henan",34.38757,111.68666,"Xi 32.3, 33.3; Wen 1.9, 2.1, 3.4, 14.10; Cheng 13.3; Xiang 14.1. See map 3",,
,Yefu,??,Chu,"Jiangling City ???, Hubei",30.04166,112.42398,Huan 13.1,,
,Yejing,??,Qi,"SE of Qihe Co ???, Shandong",36.7949199,116.76002,"Zhao 25.5, 25.6",,
,"Yellow River, East Bank . . .",??,Jin,E bank of Yellow River ??,36.519334,116.610556,"Xi 15.8, 17.2; Cheng 11.9.",,
,Yewang . .,??,Jin,"Area governed by Qinyang Co ???, Henan.",35.0875999,112.9506,Xuan 17.1.,,
,Yi,? (1),"Chen, later Chu","SE of Bo Co ??, Anhui",31.8615699,117.28565,"Xiang 1.2; Zhao 9.2(C), 9.2, 30.3, 31.4",,
,Yi,? (2),Dom,"Old Zhuangwu ??, W of Jimo Co ???, Shandong",36.38033,120.38421,Yin 1.6; Min 2.3,,
,Yi,? (3),"Lu, near Gengzong ??","E of Xishui Co ???, Shandong",35.6647099,117.25216,Ai 8.2,,
,Yi,? (5),"Zhou, later Jin",Unk,40.7011879,-99.1014292,"Zhuang 16.6; Wen 6.1, 6.8, 8.7; Zhao 19.5",,
,Yi,?,Chu,"In Zhengyang Co ???, Henan",32.6007185,114.3957831,Xuan 11.3; Ding 5.5,,
,Yi,? (river) (1),Lu,"Flows from Yiyuan Co ???, Shandong, into Yellow River ??",36.0743699,118.43241,Xiang 18.3.,,
,Yi,? (river) (2).,,"Flows from NE of Zou Co??, Shandong, into the Si ?.",35.2910599,117.13367,"Xiang 19.1; Zhao 25.6; Ai 2.1(C), 2.1.",,
,Yi . .,? (1),Zhu,"SW of Huang Co ??, Shandong.",37.6434499,120.47872,Yin 1.11; Zhao 23.2,,
,Yi,? (2),Jin,"SE of Yicheng Co ???, Shanxi",35.7382299,111.71836,"Yin 5.2, 5.5, 6.2; Huan 2.8, 3.1, 8.1; Cheng 18.1.",,
,Yi . . .,?,Zhu,Unk,40.7011879,-99.1014292,Wen 13.3; Ai 4.7,,
,Yili,??,Zhou,Unk,40.7011879,-99.1014292,"Ding 7.1, 8.2",,
,Yin,?,"Zhou, royal household","In Luoning Co ???, Henan",34.38757,111.68666,Zhao 23.3,,
,Yin,?,Zhou,"N of Mengjin Co ???, Henan Same place as Pingyin ?? (2).",34.8257301,112.4453496,Zhao 22.5,,
,Yinban,??,Zheng,"W of Xinzheng Co ???, Henan",34.39603,113.73097,Xiang 9.6,,
,Yindi,??,Jin,"NE of Lushi Co ???, Henan",33.7385399,112.90802,Xuan 2.2; Ai 4.2,,
,Ying,?,"Chu, cap","Modern Jinancheng ???, N of Jiangling Co ???, Hubei",30.04166,112.42398,"Xi 12.2; Wen 10.3, 14.10; Cheng 2.6; Xiang 14.11; Zhao 23.9, 24.9, 31.6; Ding 4.14(C), 4.3, 5.7, 6.4; Ai 4.2. See map 4.",,
,Ying . .,?,Zhou,"E of Dengfeng Co ???, Henan.",34.45488,113.01869,"Zhao 1.5, 9.3",,
,Ying  (river).,?,,"Flows through Yu Co ??, Henan.",34.7657099,113.75322,"Xuan 10.12; Xiang 10.11, 18.4.",,
,Ying . .,?,Qi,"NW of Laiwu Co ???, Shandong.",36.2546,117.75535,"Huan 3.1(C), 3.2; Ai 11.3, 15.4.",,
,Ying,?,"Dom, CN Ji ?","E of Lushan Co ???, Henan",33.7385399,112.90802,Xi 24.2,,
,Yingqiu,??,Jin,Unk,40.7011879,-99.1014292,Ai 23.2,,
,Yingshi,??,"Dom, CN Yan ?","Between Huoshan Co ??? and Jinzhai Co ???, Anhui",31.6818886,115.8773208,"Xi 17.1(C), 17.1",,
,Yingwei,??,Chu,"Modern Zhengyangguan ???, Anhui",32.48082,116.532135,Zhao 12.11,,
,Yinkou,??,"Zheng, N of Yinban ??","W of Xinzheng Co ???, Henan",34.39603,113.73097,Xiang 9.6.,,
,Yinren . . .,??,Jin,Unk,40.7011879,-99.1014292,Ai 4.3,,
,Yiqiu,??,Cao,"In Cao Co ??, Shandong",36.6682599,117.02076,Ai 7.5,,
,Yique,?? (mountain),Zhou,Unk,40.7011879,-99.1014292,Ding 8.8,,
,Yiyi,?? (1),"Wei, later Jin",Unk,40.7011879,-99.1014292,"Xiang 24.7, 25.3, 25.4, 25.9, 25.15, 25.16, 26.2; Ding 9.4, 10.4; Ai 26.3.",,
,Yiyi . .,?? (2),Xing,"W of Liaocheng Co ???, Shandong.",36.4625,115.87156,Min 2.9; Xi 1.3,,
,Yong,?,Chu,"Modern Gangang Lake ???, SE of Jianli Co ???, Hubei",29.5578799,113.20621,Zhuang 18.5.,,
,Yong .,?,,"Dom. E of Zhushan Co ???, Hubei.",32.2246799,110.22879,"Wen 16.6(C), 16.4; Xuan 12.2",,
,Yong,? (1),Qin,"S of Fengxiang Co ???, Shaanxi",34.5211399,107.40076,Xi 13.4; Zhao 1.8. See map 3,,
,Yong,? (2),"Dom, CN Ji ?","W of Xiuwu Co ???, Henan",35.2236099,113.44776,Xi 24.2,,
,Yongdong,?? (mountain),Yue,"Modern Weng Mountain ??, Dinghai Co ???, Zhejiang",29.99569,122.20179,Ai 22.2,,
,Yongliang,??,Zheng,"NE of Yu Co ??, Henan",34.7657099,113.75322,"Xiang 18.4, 30.10",,
,Yongpu,??,Chu,"P, S of Wuwei Co ???, Anhui",31.3187699,117.88726,Xiang 13.5,,
,Yongqiu,??,Song,"Area governed by Qi Co ??, Henan",34.5503399,114.78283,"Ai 9.2(C), 9.2",,
,Yongshi,??,Chu,Lands next to a tributary of Tianmen River ???,30.6633899,113.16614,"Ding 4.3, 5.5.",,
,Yongyu  .,??.,Jin,"SW of Jun Co ??, Henan.",35.6761699,114.55078,"Xiang 23.9(C), 23.4",,
,You,?,Song,"P, in Lankao Co ???, Henan",34.814433,114.819486,"Zhuang 16.4(C), 27.2(C), 27.2",,
,You,?,"Dom, wiped out by Chu","Old city NE of former Xiangyang Co ???, Hubei",32.2556130995,112.2399218678,Huan 9.2; Ai 18.2.,,
,Youge  .,??.,Wei,"SE of Dezhou City ???, Shandong.",37.4354999,116.35927,Xiang 4.7,,
,Youqiu,??,Song,"Xiao Co ??, Anhui",34.18835,116.94153,Cheng 18.5,,
,Youtang,??,"Qi, Tang ?","SE of Pingdu Co ???, Shandong",36.8073,119.89291,Xiang 18.3,,
,Youyan,??,Wei,"Near Luoyang City ???, Henan",34.6181299,112.45402,Ding 4.1,,
,Yu,? (1),Cao,"In Dingjie Co ???, Shandong",35.62126,116.46577,Ai 7.5,,
,Yu,? (2),Wu,"N of Yangzhou City ???, Jiangsu",32.3935799,119.41269,Ai 9.5,,
,Yu,? (3),"Old Yu ? area, then Zheng, finally Zhou",Unk,40.7011879,-99.1014292,Yin 11.5,,
,Yu,? (4),"Dom, before Spring and Autumn period CN Ji ?","Modern Yutai Town ???, NW of Qinyang Co ???, Henan.",35.0875999,112.9506,Xi 24.2.,,
,Yu . .,? (1),Jin,"Yu Co ??, Shanxi.",38.0857999,113.41238,Zhao 28.3,,
,Yu,? (2),Jin,"Modern Wu’eryu ??? of Taihang Mountains ???, NE of Licheng Co ???, Shanxi",36.4661399,113.32171,Ai 4.3.,,
,Yu . .,? (3),Song,"Sui Co ??, Henan.",34.4452599,115.0715299,"Xi 21.4(C), 21.3",,
,Yu,? (4),"Wei, E area",Unk,40.7011879,-99.1014292,Ding 14.8,,
,Yu,? (5),Zhou,Unk,40.7011879,-99.1014292,Ding 8.2,,
,Yu,?,Wei,"P, E of Fengjie Co ???, Sichuan",30.6508899,104.07572,Wen 16.4,,
,Yu,? (1),Wei,"E area of Puyang Co ???, Henan",35.5764999,115.26089,Xiang 26.3,,
,Yu,? (2),Zheng,"Modern Yu Town ??, S of Qi Co ??, Henan",34.331124,114.712836,Zhao 5.4,,
,Yu,?,"Dom, CN Yun ?","N of Linyi Co ???, Shandong",35.1046499,118.3564599,"Wen 12.8(C), 12.7; Cheng 9.11(C), 9.10; Xiang 12.2(C), 12.1; Zhao 1.3(C), 1.8(C), 1.2, 1.11.",,
,Yu .,?,"Dom, CN Ji ?.","NE of Pinglu Co ???, Shanxi.",34.8369158,111.201448,Huan 10.2 et passim,,
,Yu Marsh,??,Zhou,"Marsh located in E Yu ?? E of Luoyang City ???, Henan.",34.6181299,112.45402,Zhao 26.9.,,
,"Yuan . ,",? (1),Zhou,"W Zhou ??. NW of Jiyuan Co ???, Henan.",35.0745099,112.60383,Xi 24.2,,
,Yuanling . .,??,Q?,"SE of Changle Co ???, Shandong.",36.7070199,118.82984,"Xi 14.1(C), 14.1.",,
,Yuanlou,??,Qi,Unk,40.7011879,-99.1014292,Cheng 2.4(C),,
,Yuanpu,??,Wei,"SW of Changyuan Co ???, Henan",35.0744299,114.7629,Xi 28.5; Ai 26.3,,
,Yuchang,??,Split between Song and Zheng,Unk,40.7011879,-99.1014292,Ai 12.6,,
,Yue,? (1),Wei,"In modern Cao Co ??, Shandong",36.6682599,117.02076,"Huan 1.3(C), 1.2",,
,Yue,? (2),Dom,"Cap Kuaiji ?? near modern-day Kuaiji Mountain ???, Shaoxing Co ???, Zhejiang",30.124975,120.401721,Xuan 8.3 et passim. See map 1.,,
,Yueshi . . .,??,Zheng,"Ford on the river. In Xinzheng Co ???, Henan",34.39603,113.73097,Xiang 26.11,,
,Yulin,?? (1),Qin,"Modern Jingyang Co ???, Shaanxi",34.55268,108.84587,Xiang 14.3,,
,Yulin,?? (2),Xu,"NE of Ye Co ??, Henan",33.6268299,113.35737,Xiang 16.2,,
,Yuling,??,Zheng,Unk,40.7011879,-99.1014292,Xiang 18.4,,
,Yulou,??,Chu,"E of Shangcheng Co ??? and N of Jinzhai Co ???, Anhui",31.6818886,115.8773208,Xiang 26.6; Zhao 5.8.,,
,Yun . .,? (1),Lu,"NE of Yishui Co ???, Shandong.",35.7903399,118.62782,"Wen 12.8(C), 12.7; Cheng 9.11(C), 9.10; Xiang 12.2(C), 12.1; Zhao 1.3(C), 1.8(C), 1.2, 1.11",,
,Yun,? (2),Lu,"E of Yuncheng Co ???, Shandong",35.4139399,115.83012,"Cheng 4.8(C), 16.11; Zhao 25.8(C), 25.9, 26.2(C), 26.5(C), 26.1, 26.3, 27.2(C), 27.9(C), 27.1, 27.5, 29.1(C), 29.5(C), 29.1; Ding 6.7(C), 7.2, 10.5(C), 10.3. See map 2.",,
,Yun  . .,? (1),"Dom, later Chu","P, near Anlu Co ???, Hubei.",31.2555399,113.68913,Huan 11.2; Zhao 14.5; Ding 4.3. See map 4,,
,Yun,? (2),Que,"P, S of Ju Co ??, Shandong",35.5799699,118.83687,"Ai 12.4(C), 12.4",,
,Yun,? (3),Wei,Unk,40.7011879,-99.1014292,Ai 11.6,,
,Yunmeng Marshes,??,Chu,Unk,40.7011879,-99.1014292,"Ding 4.3, 5.7",,
,Yupi,??,Chu,"NW of Tianmen Co ???, Hubei",30.6633899,113.16614,Zhao 13.2,,
,Yuyang,??,Chu,"S area of Chao Co ??, Anhui",31.8615699,117.28565,Zhao 24.9,,
,Yuyuan . .,??,,"Said to be NW of Donghai Co ???, Jiangsu",34.54239,118.75303,Zhao 7.7.,,
,Yuyuqiu,???,Dom,"P, in Linyi Co ???, Shandong",35.1046499,118.3564599,Zhuang 2.2(C),,
,Yuzhang  .,??.,Chu,"Area from Houqiu Co ???, Anhui, passing through  Guangshan Co ??? and Gushi Co ???, Henan, up to the border of Yingshan Co ???, Hebei.",32.33721,116.27533,"Zhao 6.9, 13.2, 24.9, 31.4; Ding 2.2, 4.3.",,
,Zeng,? (1),Dom,"E of Zaozhuang ???, Shandong",34.8625414,117.5762714,Xi 15.8,,
,Zeng,? (2),Zheng,"SE of Sui Co ??, Henan",34.429664,115.080638,"Xiang 1.2, 1.3(C), 2.5",,
,Zengguan,??,Chu,"Fangcheng Co ???, Henan",33.2599067482,113.0429279366,Ai 4.2,,
,Zeyi,??,Zhou,"Diquan ??, Luoyang ??, Henan",34.6181299,112.45402,Zhao 23.1,,
,Zha,? (1),Chu,"N or Pei Co ??, Jiangsu",34.3351999,118.01246,"Xiang 10.1(C), 10.1; Ai 6.7(C)",,
,Zha,? (river),Chu,"Fugong River ???, Sui Co ??, Hubei",31.8537999,113.29995,Zhuang 4.1,,
,Zhai,?,Zheng,"Near Zhengzhou ??, Henan",34.7472499,113.62493,Yin 1.6(C); Cheng 4.5,,
,Zhanban,??,Chu,"N of Pingdingshan City ????, Henan",33.7660899,113.19241,Xiang 16.3,,
,"Zhang . ,",?,Ji,"same place as Jizhang ??. N of Ganyu Co ???, Jiangsu.",34.8423299,119.10629,Zhuang 30.3(C).,,
,Zhanghua Palace,??,Chu,Unk,40.7011879,-99.1014292,Zhao 7.2,,
,Zhangshi,??,Chu,"W of Jinmen Co ???, Hubei",30.95195,112.26979,Xuan 4.3,,
,Zhangzi,??,Jin,"W of Zhangzi Co ???, Shanxi",36.1222199,112.87795,Xiang 18.2,,
,Zhanran,??,Zheng,"S of Rongyang Co ???, Henan",34.7876199,113.38349,Xiang 18.4,,
,Zhan Slope,??,Xu,"NW of Xuchang City ???, Henan",34.1259599,113.82272,Cheng 4.5,,
,Zhaoge,??,Wei,"Qi Co ??, Henan",35.609104,114.193231,"Xiang 23.4, 25.3; Ding 13.6(C), 13.2, 14.6; Ai 1.7, 3.5",,
,Zhe,?,Que,Unk,40.7011879,-99.1014292,Huan 11.5,,
,Zhen,?,"Dom, later Chu","Near Yingcheng Co ???, Hubei",30.94371,113.55673,Huan 11.2,,
,Zheng,?,Dom CN Ji ?,"From N of Hua Co ??, Shanxi, to Xinzheng Co ???, Henan.",34.3960499,113.74161,Yin 1.3(C) et passim. See map 3,,
,Zhengye,??,Chu,"Xinye Co ???, Henan",32.6266,112.39311,Xuan 4.3,,
,Zheqiu,??,Song,Unk,40.7011879,-99.1014292,Zhao 21.6,,
,Zhi,?,Zheng,"Probably to be identified with Hulao ?? Sishui Gongshe ????, Rongyang Co ???, Henan.",34.7876199,113.38349,Ying 1.4; Xiang 10.10,,
,Zhi,? (river),Sha River ??,Unk,40.7011879,-99.1014292,Xi 33.10,,
,Zhi .,?,,"Near Huo Co ??, Shanxi.",36.5687698,111.7550647,Zhao 26.9.,,
,Zhiren,??,Zhou,"Xin’an Co ???, Henan",34.82874,112.1111,Zhao 23.3,,
,Zhitian,??,Zheng,"NE of Xinzheng Co ???, Henan",34.3960499,113.74161,Cheng 16.9,,
,Zhiyuan,??,Chu,"P, S of Xinyang ??, Henan, and to be identified with modern Wushengguan ???",32.1471399,114.09279,Ding 4.3,,
,Zhong,?,Cao,"Dingtao Co ???, Shandong",35.0709499,115.57298,Ai 7.5,,
,Zhongcheng,??,Lu,Unk,40.7011879,-99.1014292,"Cheng 9.14(C), 9.13; Ding 6.6(C)",,
,Zhongchou,??,Chu,"P, Nanyang ??, Henan",32.68649,112.60989,See Zhao 13.2,,
,Zhongfen,??,"Zheng, cap","Xinzheng Co ???, Henan",34.39603,113.73097,Xuan 9.8,,
,Zhongli,??,Chu,"NE of Fengyang Co ???, Anhui",32.82561,117.55224,"Cheng 15.12(C), 15.8; Xiang 10.1; Zhao 4.7, 23.5, 24.9.",,
,Zhongmou . .,??,Jin,"W of Tangyin Co ???, Henan; P, between Xingtai City ??? and Handan City ???, Hebei.",35.9213799,114.35723,Ding 9.4; Ai 5.2.,,
,Zhongnan (mountain).,??,,Zhongnanshan ???.,33.883092,108.978515,Zhao 4.1,,
,Zhongqiu,??,Lu,"NE of Linyi Co ???, Shandong",35.1046499,118.3564599,"Yin 7.2, 7.3(C), 10.1, 10.1(C)",,
,Zhongren,??,Wei,"NW of Tang Co ??, Hebei",38.7478999,114.98295,Zhao 13.4,,
,Zhongshan,??.,,"Dom of non-Sinitic Xianyu origin that survived into the Warring States period and was located near Pingshan Co ???, Hebei.",38.24647,114.20301,Ding 4.1; Ai 3.1.,,
,Zhongwu . .,??,Dom,"NE of Suqian Co ???, Jiangsu.",34.02892,118.68783,"Zhao 27.2, 30.3.",,
,Zhou,? (1),"Dom, later Chu","E of Jianli Co ???, Hubei",29.5578799,113.20621,Huan 11.2; Ai 17.4,,
,Zhou,? (2),"Zhou, later Jin","SE of Qinyang Co ???, Henan",35.0875999,112.9506,"Yin 11.5; Zhao 3.4, 7.8; Ding 8.3",,
,Zhoulai . .,??,Chu,"Fengtai Co ???, Anhui.",32.7729699,116.61397,"Cheng 7.8(C), 7.5; Xiang 26.1; Zhao 4.7, 9.2, 12.11, 13.11(C), 13.8, 19.9, 23.5; Ai 2.7(C), 2.4. See map 4.",,
,Zhouqu,??,Chu,"W of Fengyang Co ???, Anhui",32.82561,117.55224,Zhao 25.11,,
,Zhoushi zhi wang,????,Zheng,Unk,40.7011879,-99.1014292,Huan 15.2; Xi 33.9,,
,Zhoushou,??,Qi,"E of Dong’e Co ???, Shandong",36.3350299,116.24773,Wen 11.5,,
,Zhu,?,Jin,Unk,40.7011879,-99.1014292,Xiang 21.5,,
,Zhu . .,?,Lu,"SW of Zhucheng Co ???, Shandong.",36.06616,119.25887,"Zhuang 29.5(C), 29.4; Wen 12.8(C), 12.7.",,
,"Zhù . ,  ;",?,Dom,"CN Ren ?. S of Feicheng Co ???, Shandong.",36.13762,116.57356,Xiang 23.5,,
,Zhu,? (river),Lu,Unk,40.7011879,-99.1014292,Zhuang 9.7(C),,
,Zhuanling,??,Qi(?),Unk,40.7011879,-99.1014292,"Zhao 26.4(C), 26.6",,
,Zhuanyu,??,Lu,"NW of Fei Co ??, Shandong",35.278287,117.979969,Xi 21.4,,
,Zhufang,??,Wu,"E of Zhenjiang City ???, Jiangsu",32.05554,119.46344,"Xiang 28.9; Zhao 4.4, 4.7",,
,Zhufu,??,Jin,Unk,40.7011879,-99.1014292,Wen 13.2,,
,Zhuke,??,Qi,"NE of Changqing Co ???, Shandong",36.5451478738,116.8559586591,Xiang 19.1(C),,
,Zhuo,?,Qi,"Changqing Co ???, Shandong",36.5566699,116.74272,"Zhuang 2.4(C), 2.1, 4.7(C); Ding 9.4; Ai 15.4.",,
,Zhuoling . .,??,Song,"S of Ningling Co ???, Henan.",34.573815,115.318084,Cheng 16.3,,
,Zhuo Slope,??,Song,"Between Ningling Co ??? and Shangqiu City ???, Henan",34.4545399,115.30516,Cheng 16.3.,,
,Zhuqi . .,??,Qi,"Same place as Jiagu ??. Jiaguyu ???, Laiwu Co ???, Shandong.",36.2546,117.75535,Ding 10.2.,,
,Zhuqiu . .,??,Lu,"E of Linyi Co ???, Shandong.",35.1046499,118.3564599,Huan 5.5(C); Zhuang 4.1(C),,
,Zhuyong,??,Jin,Unk,40.7011879,-99.1014292,"Xiang 10.2, 19.1; Zhao 13.4",,
,Zhuxia,??,Dom,Unk,40.7011879,-99.1014292,Ai 6.1(C),,
,Zi .,?,,"SW of Anqiu Co ???, Shandong.",36.36104,119.16773,"Zhao 5.4(C), 5.6.",,
,Zi,? (1),Zheng,"SW of Hua Co ??, Henan",35.5753399,114.5193,Wen 1.5,,
,Zi,? (2),Zheng,"Between Xinzheng Co ??? and Xuchang City ???, Henan",34.39603,113.73097,Cheng 13.4.,,
,Zi . .,?,Ji,"NW of Changyi Co ???, Shandong.",36.9598,119.38951,Zhuang 1.8(C),,
,Ziliang,??,Chu,"Xinyang Co ???, Henan",32.1471399,114.09279,Zhao 13.2,,
,Zilou,?? (1),Zheng,"SW of Hua Co ??, Henan",35.5753399,114.5193,Xi 18.4,,
,Zilou,?? (2),Zhu,Unk,40.7011879,-99.1014292,"Xi 33.6(C), 33.5",,
,Ziwu,??,Song,"S of Luyi Co ???, Henan",33.8600899,115.48443,Xiang 10.3,,
,Zizhi,??,Chu,"Zhijiang Co ???, Hubei",30.53796,111.56531,Wen 16.4,,
,Zong,?,Dom,"Between ancient Longshucheng ???, E of Lujiang Co ???, and Shucheng Co ???, Anhui",31.341081,117.17666,Wen 12.3,,
,Zongchuan .,??,,"N of Dingtao Co ???, Shandong.",35.0709499,115.57298,Zhao 29.4.,,
,Zongqiu,??,Chu,"Zigui Co ???, Hubei",30.8257799,110.97768,Zhao 14.3,,
,Zuili,??,Wu,"Jiayu Co ???, Zhejiang",30.2655499,120.1536,"Ding 14.4(C), 14.5; Ai 1.2. See map 4",,
,Zuo,?,Lu,"Laiwu Co ???, Shandong",36.2546,117.75535,Zhao 7.5,,
,Zuo,?,Dom,"N of Yanjin Co ???, Henan",35.1419399,114.20515,Xi 24.2; Xiang 12.3,,
,Zuoxiang . .,??,Zhou,"E of Luoyang City ???, Henan.",34.6181299,112.45402,Zhao 23.3.,,
